Src,Eqid,Version,Datetime,Lat,Lon,Magnitude,Depth,NST,Region
ci,14860532,6,"Thursday, October 14, 2010 04:26:50 UTC",35.0275,-125.0002,3.2,5.00,53,"off the coast of California"
ak,10100816,2,"Thursday, October 14, 2010 04:16:25 UTC",59.9834,-149.2165,1.9,10.40,21,"Kenai Peninsula, Alaska"
ak,10100815,2,"Thursday, October 14, 2010 04:07:51 UTC",61.1632,-147.0541,1.6,0.00, 6,"Southern Alaska"
nm,101410a,A,"Thursday, October 14, 2010 03:46:25 UTC",35.2934,-92.3283,2.1,3.80, 8,"Arkansas"
ci,14860516,4,"Thursday, October 14, 2010 03:45:27 UTC",33.0065,-116.4653,1.1,7.40,26,"Southern California"
nc,71473786,2,"Thursday, October 14, 2010 03:30:20 UTC",38.8420,-122.8283,1.1,2.40,44,"Northern California"
ak,10103003,2,"Thursday, October 14, 2010 03:27:14 UTC",61.3101,-146.6830,1.3,31.10,11,"Southern Alaska"
ak,10100812,2,"Thursday, October 14, 2010 03:14:09 UTC",53.5318,-167.5064,1.9,25.40,12,"Fox Islands, Aleutian Islands, Alaska"
ci,14860508,4,"Thursday, October 14, 2010 03:06:22 UTC",32.9437,-116.3418,1.0,11.80,19,"Southern California"
ak,10100809,2,"Thursday, October 14, 2010 02:53:51 UTC",61.1200,-150.2506,1.5,40.70,20,"Southern Alaska"
nc,71473781,3,"Thursday, October 14, 2010 02:35:49 UTC",38.8087,-122.8132,1.1,3.80,43,"Northern California"
ci,14860484,4,"Thursday, October 14, 2010 02:35:09 UTC",33.5687,-116.7987,1.1,10.20,43,"Southern California"
ak,10103000,2,"Thursday, October 14, 2010 02:02:27 UTC",62.3953,-150.0295,1.3,10.40,15,"Central Alaska"
pr,10287002,0,"Thursday, October 14, 2010 01:43:39 UTC",17.9629,-68.1320,2.8,89.10, 6,"Dominican Republic region"
ci,14860460,4,"Thursday, October 14, 2010 01:40:30 UTC",33.9953,-116.9542,1.1,17.90,31,"Southern California"
ak,10100802,2,"Thursday, October 14, 2010 01:39:20 UTC",53.4606,-167.3827,2.3,9.70,14,"Fox Islands, Aleutian Islands, Alaska"
ak,10102998,2,"Thursday, October 14, 2010 01:34:20 UTC",62.8860,-150.9494,1.4,0.00,11,"Central Alaska"
ak,10100263,2,"Thursday, October 14, 2010 01:12:30 UTC",62.9054,-151.3013,2.3,108.80,46,"Central Alaska"
ci,14860452,2,"Thursday, October 14, 2010 00:51:18 UTC",32.5988,-115.7530,1.9,1.50,15,"Baja California, Mexico"
ci,14860436,4,"Thursday, October 14, 2010 00:44:51 UTC",32.5842,-115.7263,2.2,4.00,20,"Baja California, Mexico"
ak,10100254,2,"Thursday, October 14, 2010 00:24:32 UTC",63.5648,-150.6435,1.1,4.70,14,"Central Alaska"
ak,10100233,2,"Thursday, October 14, 2010 00:07:58 UTC",62.3802,-149.1672,2.4,1.30,47,"Central Alaska"
ak,10102993,2,"Thursday, October 14, 2010 00:05:08 UTC",63.3376,-149.7181,1.3,103.90,14,"Central Alaska"
uw,10132356,1,"Wednesday, October 13, 2010 23:56:36 UTC",45.3315,-121.7230,1.0,4.30, 7,"Mount Hood area, Oregon"
ci,14860372,8,"Wednesday, October 13, 2010 23:52:01 UTC",31.2485,-115.6463,3.2,6.00,11,"Baja California, Mexico"
ak,10100220,2,"Wednesday, October 13, 2010 23:48:38 UTC",64.2826,-140.5569,1.7,9.60, 7,"Southern Yukon Territory, Canada"
nn,00318624,7,"Wednesday, October 13, 2010 23:48:26 UTC",37.1717,-117.3643,1.4,11.30,10,"Nevada"
ci,14860356,4,"Wednesday, October 13, 2010 23:39:04 UTC",35.0460,-117.6825,2.0,0.00,25,"Southern California"
us,a0003zr9,5,"Wednesday, October 13, 2010 23:32:51 UTC",-13.8502,167.7976,4.9,74.50,52,"Vanuatu"
nm,101310e,A,"Wednesday, October 13, 2010 23:29:13 UTC",35.2973,-92.3172,2.1,4.60, 8,"Arkansas"
ci,14860332,2,"Wednesday, October 13, 2010 23:21:04 UTC",32.5812,-115.7210,1.6,6.50,14,"Baja California, Mexico"
ci,14860308,4,"Wednesday, October 13, 2010 22:51:14 UTC",35.3668,-117.7615,1.1,10.60,38,"Southern California"
mb,10242125,2,"Wednesday, October 13, 2010 22:40:09 UTC",45.4028,-112.9993,1.1,11.70, 9,"western Montana"
ci,14860292,4,"Wednesday, October 13, 2010 22:39:01 UTC",32.5853,-115.7338,2.2,3.30,28,"Baja California, Mexico"
ci,14860284,4,"Wednesday, October 13, 2010 22:26:07 UTC",33.5122,-116.4665,1.8,5.40,45,"Southern California"
ci,14860268,6,"Wednesday, October 13, 2010 22:21:55 UTC",34.1147,-117.4262,1.1,6.30,31,"Greater Los Angeles area, California"
nc,71473736,0,"Wednesday, October 13, 2010 22:05:57 UTC",38.7477,-122.7067,1.0,1.50, 7,"Northern California"
ci,14860260,4,"Wednesday, October 13, 2010 22:05:38 UTC",32.5932,-115.6977,1.7,7.40,16,"Baja California, Mexico"
ci,14860252,5,"Wednesday, October 13, 2010 22:02:50 UTC",32.2772,-115.3868,2.1,5.70,17,"Baja California, Mexico"
ci,14860244,4,"Wednesday, October 13, 2010 21:55:04 UTC",33.3237,-116.3972,2.0,9.50,65,"Southern California"
nc,71473726,2,"Wednesday, October 13, 2010 21:32:00 UTC",36.5422,-121.1370,1.6,8.80,36,"Central California"
nc,71473721,2,"Wednesday, October 13, 2010 21:28:59 UTC",36.8838,-121.6018,1.2,3.00,15,"Central California"
ak,10102228,2,"Wednesday, October 13, 2010 21:19:49 UTC",62.8756,-151.0545,1.5,114.00,18,"Central Alaska"
nc,71473706,3,"Wednesday, October 13, 2010 21:19:33 UTC",36.5442,-121.1370,2.8,9.10,80,"Central California"
ak,10100126,2,"Wednesday, October 13, 2010 21:02:43 UTC",60.3800,-151.6189,2.7,65.00,58,"Kenai Peninsula, Alaska"
ci,14860204,2,"Wednesday, October 13, 2010 20:45:16 UTC",34.9337,-116.6710,1.3,5.20,27,"Southern California"
ak,10102226,2,"Wednesday, October 13, 2010 20:39:44 UTC",62.4588,-148.1193,1.5,5.90,29,"Central Alaska"
ci,14860196,2,"Wednesday, October 13, 2010 20:34:38 UTC",32.4355,-115.5155,1.6,10.00,14,"Baja California, Mexico"
ci,14860188,4,"Wednesday, October 13, 2010 20:22:24 UTC",33.3637,-116.3155,1.6,11.20,50,"Southern California"
uu,10132017,2,"Wednesday, October 13, 2010 20:16:45 UTC",39.6793,-111.2078,1.3,0.90,11,"Utah"
nc,71468280,4,"Wednesday, October 13, 2010 19:59:59 UTC",39.8747,-120.4893,2.2,5.90,12,"Northern California"
ak,10100111,2,"Wednesday, October 13, 2010 19:55:01 UTC",62.0992,-145.4888,1.3,18.70, 9,"Central Alaska"
nc,71468275,3,"Wednesday, October 13, 2010 19:52:18 UTC",36.7528,-121.5987,1.7,0.00,49,"Central California"
nn,00318575,7,"Wednesday, October 13, 2010 19:44:55 UTC",37.1547,-117.3838,1.5,11.50,12,"Nevada"
ci,14860172,2,"Wednesday, October 13, 2010 19:44:40 UTC",34.6163,-117.1080,1.0,0.00, 9,"Southern California"
ak,10100095,2,"Wednesday, October 13, 2010 19:35:10 UTC",61.2106,-141.8313,1.3,68.80,14,"Southern Alaska"
ak,10100084,2,"Wednesday, October 13, 2010 19:21:46 UTC",62.4508,-148.1431,2.1,9.40,44,"Central Alaska"
mb,10715973,2,"Wednesday, October 13, 2010 19:18:15 UTC",43.0656,-110.8421,2.9,11.90,22,"Wyoming"
ci,10169034,4,"Wednesday, October 13, 2010 19:01:46 UTC",32.5752,-115.7168,1.1,5.60,11,"Baja California, Mexico"
nc,71468265,4,"Wednesday, October 13, 2010 18:56:14 UTC",38.8222,-122.7950,1.1,3.80,42,"Northern California"
nc,71468250,3,"Wednesday, October 13, 2010 18:44:15 UTC",36.0865,-120.2653,2.0,12.20,73,"Central California"
mb,10321360,2,"Wednesday, October 13, 2010 18:39:00 UTC",43.0655,-110.8376,2.4,10.70,22,"Wyoming"
nc,71468245,0,"Wednesday, October 13, 2010 18:35:08 UTC",38.7757,-122.7563,1.0,0.00, 9,"Northern California"
nc,71468240,3,"Wednesday, October 13, 2010 18:29:09 UTC",38.8375,-122.8023,1.4,2.20,45,"Northern California"
ak,10102222,2,"Wednesday, October 13, 2010 18:22:56 UTC",62.1635,-148.3083,1.6,29.70,22,"Central Alaska"
ci,36879879,6,"Wednesday, October 13, 2010 18:22:39 UTC",32.2628,-115.3018,2.7,10.00,10,"Baja California, Mexico"
ci,14860148,9,"Wednesday, October 13, 2010 18:20:47 UTC",31.5398,-114.3472,3.5,10.00, 7,"Gulf of California"
ci,14860140,9,"Wednesday, October 13, 2010 18:19:44 UTC",31.5800,-114.3758,2.9,10.00, 5,"Gulf of California"
mb,10795209,2,"Wednesday, October 13, 2010 18:10:03 UTC",48.0261,-112.6890,1.5,5.80,20,"western Montana"
ci,14860116,4,"Wednesday, October 13, 2010 18:08:37 UTC",32.2922,-115.3683,2.1,10.00,13,"Baja California, Mexico"
uu,10131753,2,"Wednesday, October 13, 2010 17:52:29 UTC",39.0018,-111.3732,1.4,6.60,13,"Utah"
ak,10102221,2,"Wednesday, October 13, 2010 17:51:01 UTC",60.4684,-145.3411,1.2,28.80, 8,"Southern Alaska"
ak,10100019,3,"Wednesday, October 13, 2010 17:50:43 UTC",59.9437,-141.7618,1.8,4.80,17,"Southeastern Alaska"
ci,14860092,6,"Wednesday, October 13, 2010 17:43:21 UTC",31.9890,-116.7060,2.5,15.10,19,"Baja California, Mexico"
ci,14860076,4,"Wednesday, October 13, 2010 17:41:36 UTC",32.9632,-116.3947,1.3,9.90,30,"Southern California"
ci,14860068,4,"Wednesday, October 13, 2010 17:37:43 UTC",32.1365,-115.1643,2.1,10.00,12,"Baja California, Mexico"
ak,10102219,2,"Wednesday, October 13, 2010 17:33:30 UTC",51.6763,-171.0142,3.2,21.40,16,"Fox Islands, Aleutian Islands, Alaska"
ak,10100011,3,"Wednesday, October 13, 2010 17:30:48 UTC",63.2849,-151.7924,1.2,13.10,10,"Central Alaska"
ld,60010016,1,"Wednesday, October 13, 2010 17:30:44 UTC",44.2458,-73.5578,2.1,7.00,10,"New York"
ak,10100003,2,"Wednesday, October 13, 2010 17:12:45 UTC",51.4753,-175.9941,2.4,25.60,13,"Andreanof Islands, Aleutian Islands, Alaska"
nc,71468185,3,"Wednesday, October 13, 2010 17:09:55 UTC",38.8110,-122.7905,1.4,3.90,46,"Northern California"
ci,14860060,4,"Wednesday, October 13, 2010 17:02:04 UTC",32.6433,-115.6743,2.3,11.90,25,"Baja California, Mexico"
nm,101310d,A,"Wednesday, October 13, 2010 16:56:02 UTC",35.3021,-92.3227,1.9,3.70, 8,"Arkansas"
ak,10099988,2,"Wednesday, October 13, 2010 16:54:05 UTC",60.0817,-153.3189,2.2,143.70,32,"Southern Alaska"
ak,10102215,2,"Wednesday, October 13, 2010 16:53:42 UTC",53.2908,-165.6409,2.1,11.50, 9,"Fox Islands, Aleutian Islands, Alaska"
nc,71468165,2,"Wednesday, October 13, 2010 16:49:40 UTC",37.2065,-122.1132,1.4,13.50,22,"Northern California"
nn,00318555,7,"Wednesday, October 13, 2010 16:39:40 UTC",37.1611,-117.3600,1.6,11.50,10,"Nevada"
ci,10169014,2,"Wednesday, October 13, 2010 16:07:08 UTC",34.3568,-116.8505,1.5,0.00, 5,"Southern California"
nc,71468145,3,"Wednesday, October 13, 2010 16:06:29 UTC",37.4203,-118.4858,1.9,8.20,43,"Central California"
nm,101310c,A,"Wednesday, October 13, 2010 15:56:04 UTC",35.2929,-92.3092,2.2,4.90, 8,"Arkansas"
ak,10099955,2,"Wednesday, October 13, 2010 15:53:22 UTC",61.2942,-151.8107,1.6,91.30,22,"Southern Alaska"
ak,10102212,2,"Wednesday, October 13, 2010 15:51:51 UTC",63.2398,-137.7718,2.5,10.10, 8,"Southern Yukon Territory, Canada"
nn,00318552,7,"Wednesday, October 13, 2010 15:28:16 UTC",37.1642,-117.3766,1.4,12.40,10,"Nevada"
ak,10099936,2,"Wednesday, October 13, 2010 15:27:00 UTC",60.1535,-152.6448,2.4,107.00,54,"Southern Alaska"
nc,71468110,2,"Wednesday, October 13, 2010 15:19:04 UTC",38.7972,-122.7587,1.3,2.10,54,"Northern California"
ak,10102210,2,"Wednesday, October 13, 2010 15:11:11 UTC",59.2509,-154.8478,1.6,4.70, 8,"Southern Alaska"
ak,10102209,2,"Wednesday, October 13, 2010 15:02:37 UTC",52.6516,-169.2352,2.1,3.30,11,"Fox Islands, Aleutian Islands, Alaska"
ak,10099930,2,"Wednesday, October 13, 2010 15:01:33 UTC",51.5028,-175.9753,2.1,22.90, 8,"Andreanof Islands, Aleutian Islands, Alaska"
ci,14859940,4,"Wednesday, October 13, 2010 14:55:47 UTC",33.0097,-116.4580,1.0,5.70,21,"Southern California"
ak,10099921,2,"Wednesday, October 13, 2010 14:48:44 UTC",61.0999,-150.9181,2.0,13.70,34,"Southern Alaska"
ak,10099916,2,"Wednesday, October 13, 2010 14:45:37 UTC",61.0792,-150.9358,2.8,11.40,54,"Southern Alaska"
ci,14859924,4,"Wednesday, October 13, 2010 14:28:18 UTC",33.8317,-116.7735,1.0,15.40,26,"Southern California"
ci,14859916,4,"Wednesday, October 13, 2010 14:27:07 UTC",32.2418,-115.4137,2.9,12.80,20,"Baja California, Mexico"
ak,10102205,2,"Wednesday, October 13, 2010 14:21:21 UTC",55.0411,-162.7752,2.3,112.60,14,"Alaska Peninsula"
ak,10099901,2,"Wednesday, October 13, 2010 14:19:09 UTC",60.6016,-142.8471,1.6,9.80,18,"Southern Alaska"
ci,14859900,4,"Wednesday, October 13, 2010 14:15:24 UTC",32.8625,-116.0007,1.4,8.60,18,"Southern California"
us,2010ciay,V,"Wednesday, October 13, 2010 14:06:30 UTC",35.1915,-97.3201,4.3,13.00,118,"Oklahoma"
ak,10102203,2,"Wednesday, October 13, 2010 14:01:26 UTC",62.3051,-150.8313,1.2,63.70,11,"Central Alaska"
nc,71468065,2,"Wednesday, October 13, 2010 13:51:37 UTC",38.8125,-122.8187,1.1,3.30,54,"Northern California"
ci,14859892,4,"Wednesday, October 13, 2010 13:48:19 UTC",33.0022,-116.3472,1.2,9.60,34,"Southern California"
ci,14859884,4,"Wednesday, October 13, 2010 13:44:40 UTC",34.6315,-115.6375,1.8,3.80,28,"Southern California"
nc,71468055,2,"Wednesday, October 13, 2010 13:34:28 UTC",36.7153,-121.1760,1.2,6.90,27,"Central California"
ci,14859876,4,"Wednesday, October 13, 2010 13:34:17 UTC",33.3308,-116.8358,1.1,12.90,45,"Southern California"
pr,10286003,0,"Wednesday, October 13, 2010 13:29:17 UTC",17.3120,-66.4479,2.3,27.80,12,"Puerto Rico region"
ak,10102201,2,"Wednesday, October 13, 2010 13:22:56 UTC",60.2226,-151.8060,1.4,68.40,17,"Kenai Peninsula, Alaska"
uw,10131320,1,"Wednesday, October 13, 2010 13:20:40 UTC",45.3511,-121.7671,1.2,6.20,12,"Mount Hood area, Oregon"
ci,14859868,4,"Wednesday, October 13, 2010 13:05:45 UTC",33.1530,-116.4715,1.1,11.10,44,"Southern California"
ci,14859860,4,"Wednesday, October 13, 2010 12:44:22 UTC",32.7638,-116.0423,2.0,9.00,33,"Southern California"
ci,14859852,4,"Wednesday, October 13, 2010 12:43:10 UTC",32.7587,-116.0385,1.2,9.20,22,"Southern California"
ak,10102200,2,"Wednesday, October 13, 2010 12:31:27 UTC",60.0376,-153.4879,2.1,162.40,18,"Southern Alaska"
ci,14859836,5,"Wednesday, October 13, 2010 12:07:29 UTC",32.7590,-116.0502,3.0,7.90,51,"Southern California"
ak,10099881,2,"Wednesday, October 13, 2010 12:02:54 UTC",53.5816,-166.5836,2.1,60.50,13,"Fox Islands, Aleutian Islands, Alaska"
ci,14859828,4,"Wednesday, October 13, 2010 11:57:23 UTC",35.8425,-117.6737,1.2,5.10,27,"Central California"
ak,10099877,2,"Wednesday, October 13, 2010 11:40:46 UTC",60.2627,-150.7468,1.4,39.00,12,"Kenai Peninsula, Alaska"
ci,14859820,4,"Wednesday, October 13, 2010 11:38:57 UTC",32.9388,-116.3613,1.0,12.40,21,"Southern California"
ci,14859812,2,"Wednesday, October 13, 2010 11:28:40 UTC",32.5035,-115.6163,1.7,5.70,13,"Baja California, Mexico"
ci,14859788,2,"Wednesday, October 13, 2010 11:06:57 UTC",34.5658,-116.2373,1.2,11.60,22,"Southern California"
us,a0003z43,6,"Wednesday, October 13, 2010 10:50:23 UTC",41.8608,-127.0123,4.4,11.20,173,"off the coast of Northern California"
us,a0003z3x,6,"Wednesday, October 13, 2010 10:36:15 UTC",51.6342,-173.1428,4.6,26.70,99,"Andreanof Islands, Aleutian Islands, Alaska"
ak,10099869,3,"Wednesday, October 13, 2010 10:36:02 UTC",50.4887,-173.4025,4.2,41.50,21,"Andreanof Islands, Aleutian Islands, Alaska"
ci,14859764,4,"Wednesday, October 13, 2010 10:04:01 UTC",33.3688,-116.7538,1.0,11.70,36,"Southern California"
ak,10099861,2,"Wednesday, October 13, 2010 09:59:34 UTC",56.2720,-157.8287,2.6,62.60,23,"Alaska Peninsula"
ak,10099859,2,"Wednesday, October 13, 2010 09:54:51 UTC",59.7844,-153.3818,2.3,120.40,43,"Southern Alaska"
uw,10130938,1,"Wednesday, October 13, 2010 09:38:14 UTC",46.7636,-121.9059,1.1,6.80,22,"Washington"
nn,00318540,7,"Wednesday, October 13, 2010 09:28:10 UTC",37.1542,-117.3694,1.3,8.50,10,"Nevada"
nm,101310s,A,"Wednesday, October 13, 2010 09:20:17 UTC",35.2846,-92.3268,1.3,5.10, 4,"Arkansas"
nm,101310r,A,"Wednesday, October 13, 2010 09:15:37 UTC",35.2869,-92.3258,1.1,4.90, 6,"Arkansas"
nc,71467985,2,"Wednesday, October 13, 2010 09:04:08 UTC",38.7483,-122.7025,1.1,2.00,41,"Northern California"
nn,00318533,7,"Wednesday, October 13, 2010 09:01:34 UTC",37.1756,-117.5104,1.3,16.00,12,"Central California"
nn,00318532,7,"Wednesday, October 13, 2010 08:59:24 UTC",37.1637,-117.3688,2.2,12.00,11,"Nevada"
nn,00318531,7,"Wednesday, October 13, 2010 08:57:01 UTC",37.1435,-117.3817,2.2,6.50,12,"Nevada"
ak,10099851,2,"Wednesday, October 13, 2010 08:53:51 UTC",60.2292,-141.3906,1.4,0.00, 9,"Southern Alaska"
nm,101310q,A,"Wednesday, October 13, 2010 08:49:00 UTC",35.2895,-92.3250,1.6,4.00, 7,"Arkansas"
nm,101310p,A,"Wednesday, October 13, 2010 08:45:10 UTC",35.2961,-92.3243,1.3,3.60, 6,"Arkansas"
ci,14859732,4,"Wednesday, October 13, 2010 08:41:42 UTC",35.9627,-117.6613,1.5,3.10,35,"Central California"
ci,14859724,4,"Wednesday, October 13, 2010 08:37:07 UTC",33.0030,-116.4633,1.0,5.70,21,"Southern California"
nm,101310o,B,"Wednesday, October 13, 2010 08:27:30 UTC",35.2885,-92.3255,1.4,3.90, 6,"Arkansas"
ak,10099848,2,"Wednesday, October 13, 2010 08:25:35 UTC",50.0810,-178.7779,3.5,40.10,20,"Andreanof Islands, Aleutian Islands, Alaska"
ci,14859716,4,"Wednesday, October 13, 2010 08:12:31 UTC",32.6693,-115.8523,1.4,6.90,21,"Southern California"
nm,101310n,A,"Wednesday, October 13, 2010 07:56:33 UTC",35.2750,-92.3308,1.6,5.70, 7,"Arkansas"
